question,sql
"What was the hourly referral count from Friday to Monday 0600hrs in the force’s area?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Provide the referral totals per hour from Friday through to 0600hrs on Monday for the force area.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals came in per hour in the force area between Friday and Monday 0600hrs?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What is the referral breakdown per hour in the force area from Friday to 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were recorded per hour from Friday to Monday morning 0600hrs in the force jurisdiction?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Can you give me the hourly referral statistics for the force area between Friday and 0600hrs on Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What were the referral numbers per hour in the force area from Friday to 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Provide the hourly referral breakdown in the force area from Friday until Monday 0600hrs.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were filed each hour in the force region from Friday to 0600hrs on Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What was the total number of referrals per hour in the force area from Friday through to Monday 0600hrs?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Can you provide the referral count for each hour in the force area between Friday and 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What is the referral count per hour for the force jurisdiction from Friday to Monday 0600hrs?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Share the hourly referral data from Friday to 0600hrs on Monday in the force area.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were received per hour from Friday to Monday 0600hrs in the force region?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Provide the hourly referral figures from Friday to Monday 0600hrs in the force area.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What is the referral count each hour in the force area from Friday to 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Could you give me the referral breakdown per hour from Friday to Monday morning 0600hrs in the force jurisdiction?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were reported each hour in the force area between Friday and Monday 0600hrs?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What were the hourly referral numbers from Friday to 0600hrs Monday in the force's region?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Provide the number of referrals logged per hour in the force area from Friday to Monday 0600hrs.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were recorded per hour between Friday and 0600hrs Monday in the force area?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Can you share the referral totals per hour for the force area from Friday to 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What are the referral numbers for each hour from Friday until Monday 0600hrs in the force area?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Provide the hourly referral figures from Friday through Monday 0600hrs for the force jurisdiction.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were logged in the force area for each hour from Friday until 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What were the referral counts per hour from Friday to Monday 0600hrs in the force area?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were made in the force jurisdiction per hour from Friday to 0600hrs Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Can I get the referral data for each hour in the force area from Friday until 0600hrs on Monday?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"Provide the hourly referral breakdown from Friday to Monday 0600hrs in the force region.","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"How many referrals were received per hour in the force jurisdiction from Friday to Monday 0600hrs?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
"What is the hourly referral count from Friday to 0600hrs on Monday in the force area?","WITH HourlyReferrals AS (
  SELECT 
    CONVERT(DATE, ReferralCreatedDateTime) AS ReferralDate,
    DATEPART(HOUR, ReferralCreatedDateTime) AS ReferralHour,
    COUNT(*) AS NumberOfReferrals
  FROM Referrals 
  WHERE 
    ReferralCreatedDateTime >= '2023-10-01' AND
    ReferralCreatedDateTime < '2023-10-06'
  GROUP BY CONVERT(DATE, ReferralCreatedDateTime), DATEPART(HOUR, ReferralCreatedDateTime)
)
SELECT
  ReferralDate,
  ReferralHour,
  NumberOfReferrals
FROM HourlyReferrals
ORDER BY ReferralDate, ReferralHour;"
