question,sql
"What are the common presenting complaints from these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you share the key presenting complaints identified in the data?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What were the main presenting complaints from individuals in these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you provide the presenting complaint statistics from this data?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What is the presenting complaint breakdown from the individuals seen?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you analyze the presenting complaints from these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What are the top presenting complaints from the cases in the results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you give me the distribution of presenting complaints from this data?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What are the presenting complaints identified in these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you tell me the most common presenting complaints from the data?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What is the presenting complaint analysis based on these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you provide a breakdown of the types of presenting complaints from these cases?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What are the top presenting complaints seen in the data?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you give a detailed breakdown of presenting complaints from these individuals?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What is the presenting complaint distribution from the results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you analyze the main presenting complaints from the cases in these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"What are the presenting complaint trends identified in the data?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
"Can you share the most frequent presenting complaints from these results?","WITH PatientsComplaintType AS (
	SELECT 
		ch.Maintenance_ComplaintTypeId AS ComplaintTypeId,
		mcType.[Name] as PresentingComplaint ,
		COUNT(hp.Id) as RecordCount
	FROM PresentingComplaintHistory AS pch
	JOIN Referrals AS r
	ON pch.ReferralId = r.Id
	JOIN HcpPatients AS hp
	on r.DetainedPersonId = hp.DetainedPersonId
	JOIN ComplaintsHistory AS ch
	ON ch.PresentingComplaintHistoryId = pch.Id
	JOIN Maintenance_ComplaintType as mcType
	ON mcType.Id = ch.Maintenance_ComplaintTypeId
	WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
	GROUP BY ch.Maintenance_ComplaintTypeId, mcType.[Name], hp.Id
) 
SELECT 
	PresentingComplaint, 
	SUM(RecordCount) AS PresentingComplaintCount
FROM PatientsComplaintType
GROUP BY ComplaintTypeId, PresentingComplaint;"
