question,sql
"How does the referral volume in this force area compare to other regions?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"Can you show how the referral rates in this force compare to other forces over the same period?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How do our force's referral statistics stack up against those of other regions?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does the referral data in this area compare to other force areas for the same timeframe?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"What are the differences in referral numbers between this force and other forces?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"Can you compare the referral data from our force with similar forces?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How do the referral rates in our force area compare to other forces over the same period?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How do the referral figures from our force area compare to nearby forces?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"What is the referral rate in this force area versus others?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"Can you provide a comparison of referral numbers between this force and others in the region?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does the referral count in this force area compare to forces with similar demographics?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How do the referral numbers in this force area stack up against national averages?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"Can you compare the referral trends in this force to others of similar size?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does this force area’s referral rate compare to forces in neighboring areas?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How do referral statistics in this force compare to other regions over the same time period?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"What is the comparison between referral numbers in this force area and other larger forces?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does this force's referral data compare to forces in similar-sized cities?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does the referral count in this force compare to other forces with similar populations?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"Can you compare referral data for this force area to national averages?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How do the referral figures in our force area compare with those in the rest of the country?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"What’s the referral rate in our force compared to others of similar scale?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does our force area’s referral data compare to forces with similar crime rates?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"Can you compare the number of referrals in this force to those in other regions?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"How does the referral rate in this force compare to larger forces?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
"What are the referral trends in this force area compared to others with similar characteristics?","WITH DailyReferrals AS (
  SELECT 
    CONVERT(DATE, r.ReferralCreatedDateTime) AS ReferralDate,
    COUNT(*) AS NumberOfReferrals,
    p.Name AS PoliceForceName,
    pl.Name AS PoliceForceLocationName
  FROM Referrals r
  JOIN PoliceForceLocations pl ON r.Id = pl.Id
  JOIN PoliceForces p ON pl.PoliceForceId = p.Id
  WHERE 
    r.ReferralCreatedDateTime >= '2023-10-01' AND
    r.ReferralCreatedDateTime < '2023-10-06'
  GROUP BY 
    CONVERT(DATE, r.ReferralCreatedDateTime),
    p.Name,
    pl.Name
)
SELECT
  ReferralDate,
  NumberOfReferrals,
  PoliceForceName,
  PoliceForceLocationName
FROM DailyReferrals
ORDER BY ReferralDate;"
